feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KEGG16	ST	153	-0.0517883524475275	0.00971658093761208	1101	1101	1.78222033255879e-07	4.06305807384857e-07
KEGG53	ST	153	-0.0531069180615494	0.00996959485458143	1101	1101	1.79322451718117e-07	4.07274720851317e-07
KEGG62	ST	153	-0.0531067143874649	0.0099695347819724	1101	1101	1.79310362630588e-07	4.07274720851317e-07
KEGG39	ST	16	-0.0308760192725232	0.00591008333150349	1101	1101	2.09682419892775e-07	4.75332703741893e-07
KEGG44	ST	203	-0.0183466837876407	0.00351679015218836	1101	1101	2.18381344738033e-07	4.94123643065793e-07
KEGG9	ST	290	-0.0439283702763952	0.00846588804014774	1101	1101	2.52558472878715e-07	5.70384865714851e-07
KEGG7	ST	153	-0.0532183500825054	0.0101483832241776	1101	1101	2.7481653174512e-07	6.19492966887129e-07
KEGG44	ST	16	-0.0323655553600228	0.0062608162391026	1101	1101	2.79580268437184e-07	6.29055603983665e-07
KEGG14	ST	290	-0.0454964060593302	0.00880287732007652	1101	1101	2.8116695985089e-07	6.31447585810379e-07
KEGG109	ST	487	-0.0440196715259237	0.00828840584036321	1101	1100	2.92643720112928e-07	6.56000606795894e-07
KEGG30	ST	290	-0.0456051945612563	0.00888097028279184	1101	1101	3.34231465877438e-07	7.47835153707217e-07
KEGG49	ST	290	-0.042563224466992	0.00829486303675401	1101	1101	3.40987853989183e-07	7.61539540575841e-07
KEGG22	ST	290	-0.0461986027605912	0.00903442500157374	1101	1101	3.73663905418015e-07	8.32973511893025e-07
KEGG52	ST	35	-0.0416496962983812	0.0078825341125191	1101	1101	3.8588023302344e-07	8.58619116284629e-07
KEGG35	ST	290	-0.0455949497922022	0.00893481636702725	1101	1101	3.94591587259948e-07	8.74774732050547e-07
KEGG36	ST	290	-0.0455949497922022	0.00893481636702725	1101	1101	3.94591587259948e-07	8.74774732050547e-07
KEGG42	ST	153	-0.056384878188515	0.0107829449926642	1101	1101	4.1972182810121e-07	9.28778944385431e-07
KEGG50	ST	487	-0.0507472217888633	0.00898605557182558	1101	1101	4.20903089069611e-07	9.29687042890019e-07
KEGG26	ST	59	-0.0317471303146444	0.00625486534228284	1101	1101	4.87426593851785e-07	1.07465534220339e-06
KEGG40	ST	16	-0.0288420275875125	0.00570258896786553	1101	1101	4.98278752923666e-07	1.09657696355099e-06
KEGG124	ST	88	0.733754898680785	0.145239622964205	1101	1101	5.14251722536342e-07	1.12966771835852e-06
KEGG66	ST	218	-0.0674626402970376	0.012134491303426	1101	1101	5.52962537660204e-07	1.21249603712401e-06
KEGG39	ST	203	-0.0166253681927338	0.00331511222054387	1101	1101	6.20433805286785e-07	1.35656549882387e-06
KEGG65	ST	35	-0.0397411298874792	0.0078325364200479	1101	1101	6.20915551700476e-07	1.35656549882387e-06
KEGG58	ST	290	-0.0454879925401316	0.00908872786511104	1101	1101	6.52266448185154e-07	1.42248342949601e-06
KEGG8	ST	35	-0.0426809705177126	0.00845957973524191	1101	1101	7.416586929635e-07	1.61451332800358e-06
KEGG52	ST	487	-0.0416938980044062	0.00829783119983571	1101	1101	9.06900469268808e-07	1.97067020889763e-06
KEGG34	ST	5	0.352851018290629	0.071497681796813	1101	117	9.27446161012074e-07	2.01169077370605e-06
KEGG46	ST	153	-0.0504070975102088	0.0100669344565092	1101	1101	9.83227290213308e-07	2.12885477916921e-06
KEGG81	ST	88	-0.0814256533710805	0.0165997150659811	1101	1101	1.07950489923547e-06	2.33312349189601e-06
KEGG54	ST	218	-0.06632811484503	0.0123499369486573	1101	1101	1.10226855634623e-06	2.37806060635699e-06
KEGG134	ST	766	-0.0529400417973136	0.0107993738053318	1101	1099	1.12984881979823e-06	2.43321013692261e-06
KEGG60	ST	290	-0.0454539494478343	0.0092989626345465	1101	1101	1.1723857056431e-06	2.52031579501886e-06
KEGG48	ST	768	-0.0405976456619557	0.0083161384619671	1101	1101	1.20953424258047e-06	2.59554857037732e-06
KEGG64	ST	153	-0.123802053489185	0.0248568322696085	1101	1101	1.27855615955463e-06	2.73878992615077e-06
KEGG16	ST	16	-0.0341440454933299	0.0070113582940783	1101	1101	1.28639945812468e-06	2.75070522428787e-06
KEGG32	ST	487	-0.0379958126751714	0.0077905351244383	1101	1101	1.32465460865277e-06	2.82249727568064e-06
KEGG33	ST	487	-0.0379958126751714	0.0077905351244383	1101	1101	1.32465460865277e-06	2.82249727568064e-06
KEGG57	ST	290	-0.0453782866252424	0.00933999498462971	1101	1101	1.35746657396434e-06	2.88730985573368e-06
KEGG7	ST	16	-0.0354932467221705	0.00733210605573658	1101	1101	1.4846741027314e-06	3.15231860544731e-06
KEGG56	ST	766	0.0602979912327048	0.0124695662182207	1101	1101	1.52056280137189e-06	3.22284488304833e-06
KEGG16	ST	203	-0.0190979933723384	0.00395021011184921	1101	1101	1.527970325041e-06	3.2328635298236e-06
KEGG68	ST	290	-0.0390584542436506	0.0081159260910801	1101	1101	1.70222330298118e-06	3.59523870997426e-06
KEGG45	ST	16	-0.0290944342869419	0.00605642892591994	1101	1101	1.77631614237622e-06	3.74517004843657e-06
KEGG54	ST	487	-0.0645519874230644	0.0126396384977743	1101	1101	1.9799355788396e-06	4.1671942549399e-06
KEGG7	ST	203	-0.0196721255464462	0.00413175429233108	1101	1101	2.18778557408361e-06	4.59663658945092e-06
KEGG16	ST	88	-0.0804380274299777	0.0169345849339745	1101	1101	2.31506785614709e-06	4.85560319045808e-06
KEGG95	ST	490	0.857860255378346	0.180692381372681	1101	1100	2.33773400259403e-06	4.89463056793126e-06
KEGG81	ST	203	-0.018305812062135	0.00387332288227755	1101	1101	2.59271976491593e-06	5.41909885006692e-06
KEGG109	ST	35	-0.0383074577584463	0.00784165892779956	1101	1100	2.94730045402809e-06	6.14955769473681e-06
KEGG53	ST	203	-0.0190463490986558	0.00405431098486863	1101	1101	2.97068678151351e-06	6.1769797560436e-06
KEGG62	ST	203	-0.0190465290054492	0.004054283072101	1101	1101	2.96959402554217e-06	6.1769797560436e-06
KEGG139	ST	35	-0.0378856212748807	0.00777478047591486	1101	1100	3.04758250216901e-06	6.32596299073293e-06
KEGG24	ST	35	-0.0352462396490819	0.0074415600472839	1101	1101	3.08241290198631e-06	6.3833708081143e-06
KEGG59	ST	35	-0.0352450853459314	0.00744167562795027	1101	1101	3.08582519165061e-06	6.3833708081143e-06
KEGG81	ST	16	-0.0322669004320278	0.00688234003293559	1101	1101	3.1094677481332e-06	6.42126387713808e-06
KEGG32	ST	768	-0.0454312358734145	0.00971971532385792	1101	1101	3.32428480527339e-06	6.84144620334421e-06
KEGG33	ST	768	-0.0454312358734145	0.00971971532385792	1101	1101	3.32428480527339e-06	6.84144620334421e-06
KEGG48	ST	59	-0.0352727303196752	0.00753227362655877	1101	1101	3.51935581185979e-06	7.23056747717701e-06
KEGG28	ST	5	-0.0452834647695482	0.00924992087567056	1101	1101	3.6828647141077e-06	7.55363068913926e-06
KEGG8	ST	487	-0.0408854929130218	0.00880994060333485	1101	1101	4.28820051606973e-06	8.78025436736857e-06
KEGG71	ST	73	-0.038057091867664	0.00822962998617526	1101	1101	4.40366487260811e-06	9.00138955316165e-06
KEGG65	ST	487	-0.0376594103994564	0.00814570973431753	1101	1101	4.58892301699862e-06	9.36419823773322e-06
KEGG50	ST	73	-0.0340546265146791	0.00733236240902642	1101	1101	4.64348251645012e-06	9.45952688317372e-06
KEGG24	ST	487	-0.03556814301673	0.00773085648403409	1101	1101	5.06280190721259e-06	1.02909331006421e-05
KEGG59	ST	487	-0.0355668931802769	0.0077309963332059	1101	1101	5.0686685421073e-06	1.02909331006421e-05
KEGG46	ST	88	-0.0812189778438158	0.0177894729575158	1101	1101	5.56587003445969e-06	1.12814105236275e-05
KEGG4	ST	89	-0.0142582357799218	0.00312734025414201	1101	1101	5.72765422162643e-06	1.15898506565125e-05
KEGG23	ST	290	-0.0453863268080806	0.00996839372571361	1101	1101	5.89056824246287e-06	1.18658232907354e-05
KEGG53	ST	16	-0.0327640481855854	0.00719582448268003	1101	1101	5.89346753636875e-06	1.18658232907354e-05
KEGG62	ST	16	-0.0327638033362786	0.00719577580080328	1101	1101	5.89355568088766e-06	1.18658232907354e-05
KEGG43	ST	218	-0.0617631160380988	0.013567797234718	1101	1101	5.91389163434342e-06	1.18869221850303e-05
KEGG103	ST	59	-0.0406048546978758	0.00889348929450529	1101	1101	6.72929733045618e-06	1.35033819975543e-05
KEGG18	ST	290	-0.0413660917638236	0.00914908348937241	1101	1101	6.82458269898913e-06	1.36718384302008e-05
KEGG124	ST	35	0.170029686180083	0.0376492387957519	1101	1101	6.99001443057323e-06	1.39800288611465e-05
KEGG21	ST	89	-0.0144963315302624	0.00321199766112364	1101	1101	7.09444251690936e-06	1.41653935023058e-05
KEGG27	ST	487	-0.0306187642080102	0.00678070818447517	1101	1101	7.50115238580276e-06	1.49381521192743e-05
KEGG9	ST	153	-0.0495806278345343	0.0107972138100113	1101	1101	7.50623564202341e-06	1.49381521192743e-05
KEGG19	ST	89	-0.0145363934796512	0.00323893276557216	1101	1101	7.96844397379607e-06	1.58318672691896e-05
KEGG53	ST	88	-0.0775665718087084	0.0173810815966059	1101	1101	8.95935099573534e-06	1.77445623157586e-05
KEGG62	ST	88	-0.0775655221480105	0.017380961327995	1101	1101	8.96056256243531e-06	1.77445623157586e-05
KEGG95	ST	5	-0.158642344608381	0.0355655144002914	1101	1100	9.03475766215512e-06	1.78621602304247e-05
KEGG22	ST	153	-0.0516633629250904	0.0112644665961499	1101	1101	9.30064450122998e-06	1.8355013699318e-05
KEGG43	ST	290	0.0972504754800982	0.0218349987013287	1101	1101	9.314484563833e-06	1.8355013699318e-05
KEGG32	ST	59	-0.039057418302161	0.00878286632740503	1101	1101	1.03828165736276e-05	2.03936104035747e-05
KEGG33	ST	59	-0.039057418302161	0.00878286632740503	1101	1101	1.03828165736276e-05	2.03936104035747e-05
KEGG46	ST	16	-0.032482514797323	0.00734771201322489	1101	1101	1.0857900092291e-05	2.12920772541512e-05
KEGG65	ST	768	-0.0451443230805372	0.0102169178388612	1101	1101	1.09348358650977e-05	2.14081364501751e-05
KEGG26	ST	290	-0.0416767528540042	0.00944112138472184	1101	1101	1.11612236776155e-05	2.18159412564089e-05
KEGG46	ST	203	-0.0183023320550572	0.00414739000994974	1101	1101	1.12228899852166e-05	2.1900979485714e-05
KEGG68	ST	88	-0.0818346761982605	0.0185976250489198	1101	1101	1.19028540071024e-05	2.31903746891203e-05
KEGG124	ST	73	-0.124751349066347	0.0283778255640974	1101	1101	1.21188163469051e-05	2.35730524425283e-05
KEGG56	ST	153	-0.120347669143509	0.0255896365782444	1101	1101	1.3157795211851e-05	2.55484201333609e-05
KEGG95	ST	88	0.767854555559122	0.175400999746452	1101	1100	1.31767141981347e-05	2.55484201333609e-05
KEGG139	ST	153	-0.0730670716090928	0.0130066848053719	1101	1100	1.41224226099461e-05	2.73381086157224e-05
KEGG7	ST	88	-0.0771729237599471	0.0177139087053965	1101	1101	1.44921989220709e-05	2.80089613782331e-05
KEGG66	ST	766	-0.054572710301411	0.0125146405413146	1101	1101	1.4551709684805e-05	2.80789790077998e-05
KEGG41	ST	89	-0.0135387851028729	0.00311150643709705	1101	1101	1.48377503296202e-05	2.85851867372555e-05
KEGG56	ST	89	-0.0579322059209778	0.0134304918771771	1101	1101	1.7540346199995e-05	3.37378907770238e-05
KEGG103	ST	768	-0.043227006086995	0.0100347027941447	1101	1101	1.79972659258894e-05	3.45616285137302e-05
KEGG139	ST	487	-0.0360604313607493	0.00821584465635986	1101	1100	1.8313211865928e-05	3.51124539114614e-05
KEGG4	ST	14	-0.0157719536841612	0.00366625292534881	1101	1101	1.8488032028606e-05	3.53913755976173e-05
KEGG40	ST	14	-0.0176294511249238	0.00409907351739002	1101	1101	1.85760945649652e-05	3.55035975362092e-05
KEGG28	ST	766	-0.0518401049319215	0.0120327341542987	1101	1101	1.86989832878421e-05	3.56819206410404e-05
KEGG61	ST	89	-0.0145027304353935	0.00337891572819534	1101	1101	1.93033877261929e-05	3.67770704546424e-05
KEGG37	ST	290	-0.0458721138664616	0.0107254245912887	1101	1101	2.06468696072468e-05	3.92746447103149e-05
KEGG30	ST	153	-0.0483951492530649	0.0109973306410394	1101	1101	2.10268576647924e-05	3.99344729822671e-05
KEGG2	ST	89	-0.0142158660835261	0.00333245254835677	1101	1101	2.16753168155171e-05	4.11013083011221e-05
KEGG49	ST	153	-0.0456814049839232	0.0105252221724425	1101	1101	2.26195536992138e-05	4.28244611636606e-05
KEGG21	ST	14	-0.0160089191163589	0.00376567997878648	1101	1101	2.31200986408763e-05	4.37035093430985e-05
KEGG64	ST	16	-0.0792030390306163	0.0186307077625187	1101	1101	2.32089304716183e-05	4.38027701858711e-05
KEGG25	ST	35	-0.0377635168364207	0.00874435314576499	1101	1101	2.35864442113144e-05	4.44457058106956e-05
KEGG14	ST	153	-0.0478752786852064	0.0109901981410194	1101	1101	2.37849533655273e-05	4.47498498577628e-05
KEGG9	ST	203	-0.0191881075667639	0.00453193542433627	1101	1101	2.49183391166857e-05	4.68092164715311e-05
KEGG19	ST	14	-0.0160598379947098	0.00379719595626481	1101	1101	2.5445254904466e-05	4.77246927135086e-05
KEGG11	ST	89	-0.014303571898813	0.00339837848597907	1101	1101	2.7812659162133e-05	5.20839548905782e-05
KEGG10	ST	218	-0.0517312720823229	0.0115539920481599	1101	1101	2.93135768915409e-05	5.48095716762765e-05
KEGG49	ST	88	-0.0798784106767889	0.019067242421964	1101	1101	3.03119214969787e-05	5.65885097915733e-05
KEGG23	ST	487	-0.0244958406424832	0.00585074708392389	1101	1101	3.07808120425591e-05	5.73750530499634e-05
KEGG40	ST	89	-0.0146186897510291	0.00349555708112627	1101	1101	3.12501478898612e-05	5.81599974616861e-05
KEGG52	ST	59	-0.0394096017815761	0.00933033518806914	1101	1101	3.19009287209046e-05	5.92796918912341e-05
KEGG8	ST	59	-0.0415788703250586	0.00991609883941523	1101	1101	3.25299246024314e-05	6.03555216469727e-05
KEGG65	ST	59	-0.038427499189417	0.00917204652954374	1101	1101	3.26965664684331e-05	6.05715194484337e-05
KEGG73	ST	766	0.419430348159306	0.100569697706855	1101	246	3.28464469575396e-05	6.0755851274222e-05
KEGG42	ST	88	-0.0811096426316839	0.0194835013974282	1101	1101	3.39631616332871e-05	6.27252265386589e-05
KEGG35	ST	153	-0.0474892419541372	0.0111782269369662	1101	1101	3.57765818870552e-05	6.58726072607459e-05
KEGG36	ST	153	-0.0474892419541372	0.0111782269369662	1101	1101	3.57765818870552e-05	6.58726072607459e-05
KEGG34	ST	203	-0.337695468776554	0.0816353843754209	1101	117	3.80169447948016e-05	6.98909076562968e-05
KEGG139	ST	768	-0.0439855668383622	0.0106750619509789	1101	1100	4.07790114831766e-05	7.48546238184337e-05
KEGG80	ST	88	-0.0811539741617071	0.0197380916852274	1101	1101	4.23435563282778e-05	7.76084026320715e-05
KEGG69	ST	88	-0.0811532339018081	0.0197466567087848	1101	1101	4.26734988977374e-05	7.80944456307607e-05
KEGG109	ST	768	-0.0440523002565004	0.0107777351083376	1101	1100	4.69449472005941e-05	8.56514467835348e-05
KEGG58	ST	153	-0.0471468530512025	0.0112093990007842	1101	1101	4.68985919142969e-05	8.56514467835348e-05
KEGG49	ST	203	-0.0181210404357259	0.00444096649285177	1101	1101	4.82690850710053e-05	8.79343150991426e-05
KEGG56	ST	35	0.0528111448739395	0.012940597995604	1101	1101	5.14438546491956e-05	9.35766043845097e-05
KEGG42	ST	16	-0.0325598413027785	0.00801626293003493	1101	1101	5.24417499719625e-05	9.52481181719681e-05
KEGG27	ST	768	-0.0343919192845989	0.00848169986549111	1101	1101	5.37683148734338e-05	9.7510658251671e-05
KEGG2	ST	14	-0.015815678514636	0.00390703483574011	1101	1101	5.53936517337248e-05	0.000100307423409718
KEGG61	ST	14	-0.0160278407634048	0.0039616077737408	1101	1101	5.59099652104449e-05	0.000101090581774807
KEGG9	ST	16	-0.0323769725598239	0.00800798311786872	1101	1101	5.6702303176598e-05	0.000102369726992481
KEGG60	ST	153	-0.0480873345021333	0.011651910355822	1101	1101	5.68975621550744e-05	0.000102568699490313
KEGG42	ST	203	-0.0182903753057354	0.00453838049384217	1101	1101	5.96588084070034e-05	0.000107385855132606
KEGG34	ST	35	0.363959760670531	0.0904669053761383	1101	117	6.14327376922626e-05	0.000110414130636168
KEGG54	ST	766	-0.0515886826136708	0.0128162529629573	1101	1101	6.19842117088875e-05	0.000111239522798986
KEGG30	ST	88	-0.0821470888671508	0.0204485769948552	1101	1101	6.30434664579753e-05	0.00011297239308814
KEGG3	ST	89	-0.0144626903950706	0.00360286937269481	1101	1101	6.38037517359959e-05	0.000114165170020194
KEGG52	ST	768	-0.0426956151965047	0.0106601817740757	1101	1101	6.62644263008807e-05	0.000118392441657574
KEGG64	ST	88	-0.181610638386978	0.0453607343131273	1101	1101	6.66901859068217e-05	0.000118976870123709
KEGG57	ST	153	-0.0476051254099768	0.011626442254383	1101	1101	6.71671361048427e-05	0.000119650762396515
KEGG14	ST	88	-0.0809676355009955	0.0202573695817138	1101	1101	6.86127742354139e-05	0.000122045731162108
KEGG80	ST	16	-0.0324205926181072	0.0081223090066598	1101	1101	7.03284603600485e-05	0.00012491328894583
KEGG69	ST	16	-0.0324212476693601	0.0081256461565685	1101	1101	7.0785947152962e-05	0.0001255409592154
KEGG12	ST	290	-0.0408202549245999	0.0102334878273392	1101	1101	7.089743947595e-05	0.000125554055812035
KEGG27	ST	35	-0.026181309781044	0.00653188410294923	1101	1101	7.39160835698516e-05	0.00013070791317484
KEGG80	ST	203	-0.0182749342302736	0.00459784811867942	1101	1101	7.5171099891984e-05	0.000132732571697998
KEGG69	ST	203	-0.0182749252973638	0.00459981949262855	1101	1101	7.57036087945412e-05	0.000133477415506165
KEGG134	ST	73	-0.0345255006123406	0.00866210846096213	1101	1099	7.68681640873473e-05	0.000135332855312906
KEGG43	ST	16	0.0824588768793222	0.0208179001809042	1101	1101	7.95380351769453e-05	0.000139829257176962
KEGG124	ST	14	-0.17227375846611	0.0435017998402383	1101	1101	7.98738828755438e-05	0.000140215287842658
KEGG11	ST	14	-0.015760593589911	0.00398456134537729	1101	1101	8.14518731874475e-05	0.00014273186213531
KEGG22	ST	16	-0.0337190381635799	0.00852262468471985	1101	1101	8.15441567257286e-05	0.00014273186213531
KEGG35	ST	88	-0.0811430701644587	0.0205580527343858	1101	1101	8.43498752009065e-05	0.000147215556428789
KEGG36	ST	88	-0.0811430701644587	0.0205580527343858	1101	1101	8.43498752009065e-05	0.000147215556428789
KEGG34	ST	290	0.602712499660558	0.152858433823257	1101	117	8.57276751073096e-05	0.000149404011819965
KEGG8	ST	768	-0.0436294395043702	0.0110740670790189	1101	1101	8.67870648525801e-05	0.000151032034938256
KEGG14	ST	16	-0.0327149487904864	0.00830550885138627	1101	1101	8.75949761348368e-05	0.00015221835910463
KEGG18	ST	203	-0.0192644257631149	0.00490334621330182	1101	1101	9.07791050063841e-05	0.0001575246052341
KEGG9	ST	88	-0.075922017271053	0.0194536519891387	1101	1101	0.000101129820104531	0.00017523356759492
KEGG50	ST	35	-0.0351800817153461	0.00843785916579929	1101	1101	0.000103527278763011	0.000179130413469428
KEGG22	ST	203	-0.0188464005049565	0.00483911817812502	1101	1101	0.000104408514861105	0.000180396373814459
KEGG51	ST	153	-0.0682418565340473	0.0175326923557528	1101	1101	0.000105451791438034	0.000181938283940299
KEGG68	ST	203	-0.016875264186611	0.00434000872502456	1101	1101	0.000107148668399904	0.000184601848700405
KEGG41	ST	14	-0.0141826969906462	0.00364776296429934	1101	1101	0.00010730321813471	0.0001846043952503
KEGG14	ST	203	-0.0183002686752584	0.00471493244288219	1101	1101	0.000110182500287447	0.000188782198071216
KEGG24	ST	768	-0.0375763117581489	0.00968092778567086	1101	1101	0.000110109259773335	0.000188782198071216
KEGG59	ST	768	-0.0375751420724925	0.00968113980812133	1101	1101	0.000110201216784524	0.000188782198071216
KEGG58	ST	88	-0.0808990156118584	0.0209327591040996	1101	1101	0.000117987826597449	0.000201834494860318
KEGG35	ST	16	-0.0325307020991265	0.00843211106877671	1101	1101	0.000121705933095614	0.000207605877387992
KEGG36	ST	16	-0.0325307020991265	0.00843211106877671	1101	1101	0.000121705933095614	0.000207605877387992
KEGG30	ST	16	-0.0322925978355903	0.00837092063626543	1101	1101	0.000122000477408343	0.00020781437253455
KEGG109	ST	59	-0.0364015715601513	0.00933144629769687	1101	1100	0.000123352045377246	0.000209820263363835
KEGG139	ST	59	-0.0360238195322375	0.00924871458358736	1101	1100	0.000125752319524564	0.000213601827248767
KEGG28	ST	487	-0.0479232631524105	0.011355556912261	1101	1101	0.000129645785298849	0.000219905509241086
KEGG58	ST	16	-0.0327972219515079	0.00856257624762905	1101	1101	0.000136268142438129	0.000230813735646606
KEGG35	ST	203	-0.0183044657025448	0.00478534047974228	1101	1101	0.000138207320916491	0.000233442617682476
KEGG36	ST	203	-0.0183044657025448	0.00478534047974228	1101	1101	0.000138207320916491	0.000233442617682476
KEGG134	ST	487	-0.0423886115840794	0.0107082423264161	1101	1099	0.000142846561153183	0.000240941192658376
KEGG22	ST	88	-0.0791456842067733	0.0207920851460493	1101	1101	0.000149019125555756	0.000251001488017097
KEGG30	ST	203	-0.0180959514177157	0.00475777791948698	1101	1101	0.000150696951935163	0.000253473534217303
KEGG48	ST	153	-0.0511521563903194	0.0124290368901519	1101	1101	0.00015463730401655	0.000259738981398273
KEGG25	ST	768	-0.0446413551416392	0.0117686219953557	1101	1101	0.000156978870879453	0.000263048772556659
KEGG60	ST	88	-0.0811531834848039	0.0213936394075955	1101	1101	0.000157044043317409	0.000263048772556659
KEGG24	ST	59	-0.0330963553247933	0.00870780333097	1101	1101	0.000160523382235341	0.000268348616906105
KEGG59	ST	59	-0.0330951573642391	0.00870795369129128	1101	1101	0.000160653152078116	0.000268348616906105
KEGG48	ST	290	-0.0434674837630949	0.0114869953184702	1101	1101	0.000163186514330356	0.000272203231372627
KEGG3	ST	14	-0.0159558380726383	0.00422466545534837	1101	1101	0.000167615408487586	0.00027920467214921
KEGG57	ST	88	-0.0810426309380664	0.0214977441747818	1101	1101	0.000172385873276935	0.000286754983685495
KEGG54	ST	5	-0.0387802840165313	0.0101087418587724	1101	1101	0.000175275562717607	0.000291160232282967
KEGG58	ST	203	-0.0183072128201987	0.0048695939572198	1101	1101	0.000179382226394746	0.000297572166481518
KEGG44	ST	89	-0.0143506788785495	0.00384229070132302	1101	1101	0.000197666697127146	0.000327453347163926
KEGG23	ST	153	-0.0460304681978026	0.0119953210806249	1101	1101	0.000206240678022962	0.000341188282161443
KEGG60	ST	16	-0.0325779640660754	0.0087774102788374	1101	1101	0.000217349592147168	0.000359073435793815
KEGG49	ST	16	-0.0290240878380501	0.00784143116621721	1101	1101	0.000225929753049082	0.000372737732116543
KEGG75	ST	89	-0.0141064691370423	0.00381358320066906	1101	1101	0.000227442618427473	0.00037472103527805
KEGG23	ST	14	-0.0253475960928294	0.00686161010017428	1101	1101	0.000231751549683378	0.000381032389553294
KEGG57	ST	16	-0.0325504912779207	0.00880914823037969	1101	1101	0.000231905285184177	0.000381032389553294
KEGG18	ST	153	-0.0420817457566438	0.011161244683047	1101	1101	0.000253769306436683	0.000416388821173659
KEGG60	ST	203	-0.0182744108609155	0.00498016973297376	1101	1101	0.000254970634061966	0.000417791555270015
KEGG57	ST	203	-0.0182789008650417	0.0050030044566958	1101	1101	0.000271033925537907	0.000443510059971121
KEGG26	ST	88	-0.0793806257937935	0.0218428193408035	1101	1101	0.000292260203949684	0.000477595943039728
KEGG39	ST	89	-0.0131308770334982	0.00362198637349681	1101	1101	0.000302185179079385	0.000493146584532799
KEGG95	ST	153	0.368107530662433	0.101432024938048	1101	1100	0.000316220796093753	0.000515354432552792
KEGG23	ST	88	-0.0829793509406261	0.0229983364415818	1101	1101	0.000322884791746692	0.000525504802761823
KEGG4	ST	490	-0.0452881148738303	0.0126262613168189	1101	1101	0.000349957105314148	0.000568798206211406
KEGG26	ST	203	-0.0181446839312016	0.00506705884424439	1101	1101	0.000357624360998421	0.000580477764958405
KEGG18	ST	329	-0.0143027307259005	0.00400084028653687	1101	1101	0.000366036393849695	0.000593333186804748
KEGG18	ST	16	-0.030310636760981	0.00860801375473717	1101	1101	0.000450197095331088	0.000728775432173546
KEGG41	ST	490	-0.0441101496408363	0.0125627195106791	1101	1101	0.000464803436073072	0.00075141145295459
KEGG18	ST	88	-0.0740080109902687	0.0210877728752926	1101	1101	0.000467788969410982	0.000754317896093658
KEGG25	ST	59	-0.0364760329577653	0.0103346121216313	1101	1101	0.000467852227427907	0.000754317896093658
KEGG44	ST	14	-0.0157442545668479	0.0045062759950574	1101	1101	0.000495640259512227	0.000798053608774027
KEGG34	ST	14	0.362993330724119	0.104546406463187	1101	117	0.000537169719561935	0.000863768909055591
KEGG50	ST	768	-0.042499392644532	0.0122674976515628	1101	1101	0.000555454969544313	0.000891982281318831
KEGG26	ST	153	-0.0394095802129314	0.010929514577617	1101	1101	0.000569923296752473	0.000913999329632291
KEGG39	ST	14	-0.0146745251077705	0.00424722859352348	1101	1101	0.000571770120538797	0.000915743380305165
KEGG28	ST	73	-0.0332426507508259	0.00955197345625402	1101	1101	0.000575070151438111	0.000919807165297562
KEGG45	ST	89	-0.0127584859705659	0.00371760344777094	1101	1101	0.000622236082766982	0.000993929424923153
KEGG52	ST	153	-0.0535031923851189	0.0135677418910061	1101	1101	0.000627678560992411	0.00100129675205932
KEGG10	ST	766	-0.0418770193809858	0.0122216340394488	1101	1101	0.00064076331595068	0.00101947303302971
KEGG95	ST	218	0.161903749164954	0.0472807638076049	1101	1100	0.000640361463990488	0.00101947303302971
KEGG75	ST	14	-0.0153004909850787	0.00447247965857465	1101	1101	0.000647483139102777	0.00102880720126212
KEGG23	ST	16	-0.0320277870739585	0.00936320243779737	1101	1101	0.000652282967285058	0.00103507007703392
KEGG45	ST	14	-0.0149044660368448	0.00436013898180179	1101	1101	0.000653826927001352	0.00103615673319794
KEGG66	ST	5	-0.0343618409026463	0.00990282393221616	1101	1101	0.000658756897001216	0.0010425994984035
KEGG103	ST	290	-0.0470257222175326	0.0137824737962373	1101	1101	0.000672537235330174	0.00106184909414725
KEGG124	ST	490	0.51087029368416	0.149791882824419	1101	1101	0.000672680520670395	0.00106184909414725
KEGG32	ST	290	-0.0455512076963253	0.0134175852252283	1101	1101	0.000712759071564812	0.00112217681502241
KEGG33	ST	290	-0.0455512076963253	0.0134175852252283	1101	1101	0.000712759071564812	0.00112217681502241
KEGG21	ST	490	-0.0440083602068766	0.0129690160066803	1101	1101	0.000715886693765466	0.00112563148980593
KEGG81	ST	89	-0.0143234417551747	0.0042318227224496	1101	1101	0.000738360779916651	0.00115945716221287
KEGG37	ST	153	-0.0435715623763734	0.0124179350988565	1101	1101	0.000752025842625155	0.00117937993004673
KEGG43	ST	153	0.100781193955282	0.0297946702676551	1101	1101	0.000755074225783719	0.00118262274843528
KEGG19	ST	490	-0.0440490312474322	0.0130774433165566	1101	1101	0.000783374387650835	0.00122535604605306
KEGG12	ST	153	-0.0416786641366546	0.0120007349739595	1101	1101	0.00081070684728076	0.00126646691427538
KEGG23	ST	203	-0.0178878692894339	0.00534439849626832	1101	1101	0.000844945520055135	0.00131824618006015
KEGG124	ST	768	-0.151968713775649	0.0455038263872154	1101	1101	0.000867762394739752	0.00135209489412938
KEGG37	ST	16	-0.0333212377266232	0.0100264405228649	1101	1101	0.000928417733371994	0.00144473778896339
KEGG43	ST	86	0.024568392435138	0.0075053903249561	1101	1101	0.001096560476813	0.0017041906379336
KEGG26	ST	16	-0.0288239874629372	0.0088256908353746	1101	1101	0.00113673115377716	0.00176434719621011
